size,test_mse,seed
732,0.09043371677398682,73251
786,0.09708987176418304,78642
786,0.09157188981771469,78643
786,0.09024970978498459,78644
786,0.09149760007858276,78645
786,0.09209092706441879,78646
786,0.0885714516043663,78648
786,0.09525032341480255,78647
786,0.09706894308328629,78649
786,0.08863374590873718,78651
786,0.09452354907989502,78650
419,0.09626747667789459,41942
419,0.10045313090085983,41944
419,0.09871865808963776,41943
419,0.10143283754587173,41945
419,0.09179820865392685,41947
419,0.09265252947807312,41946
419,0.09312468767166138,41948
419,0.10854751616716385,41950
419,0.08627647906541824,41949
419,0.09235743433237076,41951
683,0.0881032943725586,68342
683,0.09116186946630478,68343
683,0.09945041686296463,68344
683,0.09748122096061707,68347
683,0.08917813748121262,68345
683,0.10004574060440063,68346
683,0.09731362015008926,68349
683,0.09318888932466507,68348
683,0.09401164203882217,68350
683,0.09486905485391617,68351
317,0.11183811724185944,31742
317,0.0893687754869461,31743
317,0.11466434597969055,31744
317,0.11113711446523666,31746
317,0.1047857403755188,31745
317,0.11364258080720901,31747
317,0.11633626371622086,31748
317,0.09755712002515793,31749
317,0.11613563448190689,31750
317,0.12121876329183578,31751
636,0.09426163136959076,63642
636,0.08731283992528915,63643
636,0.0910918340086937,63644
636,0.09834840148687363,63645
636,0.09121748805046082,63646
636,0.0963849425315857,63647
636,0.09297346323728561,63648
636,0.09500893950462341,63649
636,0.09499341249465942,63650
636,0.09587866812944412,63651
902,0.0879959985613823,90242
902,0.08945895731449127,90243
902,0.08713273704051971,90244
902,0.08813722431659698,90246
902,0.0885850340127945,90245
902,0.08565997332334518,90247
902,0.09256578236818314,90248
902,0.08890294283628464,90249
902,0.09161932021379471,90250
159,0.1563534140586853,15942
159,0.1418820023536682,15943
902,0.08897636830806732,90251
159,0.12126432359218597,15944
159,0.13821496069431305,15945
159,0.12212371081113815,15946
159,0.12223977595567703,15947
159,0.1365504115819931,15948
159,0.1517392247915268,15949
159,0.11984603852033615,15950
159,0.1358584761619568,15951
267,0.10822104662656784,26742
267,0.11762712150812149,26743
267,0.1303490698337555,26745
267,0.11982015520334244,26746
267,0.12077396363019943,26744
267,0.1257091760635376,26749
267,0.11285728961229324,26747
267,0.10301517695188522,26748
267,0.1465742141008377,26751
267,0.10061027109622955,26750
535,0.10049095749855042,53542
535,0.09637293964624405,53543
535,0.0998450219631195,53544
535,0.08705141395330429,53545
535,0.09013836085796356,53546
535,0.11915536224842072,53547
535,0.09464740753173828,53548
535,0.10126317292451859,53550
535,0.09839986264705658,53549
535,0.10395665466785431,53551
483,0.09820541739463806,48342
483,0.09040994197130203,48343
483,0.10830619931221008,48345
483,0.09381468594074249,48344
483,0.10651492327451706,48346
483,0.10231159627437592,48347
483,0.08567383885383606,48348
483,0.0962197408080101,48349
483,0.09420229494571686,48351
483,0.10264291614294052,48350
966,0.09035716950893402,96642
966,0.0890420526266098,96643
966,0.08909749239683151,96644
966,0.0890665352344513,96645
966,0.08464061468839645,96646
966,0.08853577077388763,96647
966,0.08923063427209854,96648
966,0.08701574802398682,96649
966,0.09479595720767975,96650
378,0.11736075580120087,37842
966,0.08940524607896805,96651
378,0.09838975220918655,37843
378,0.11338537186384201,37844
378,0.10104183107614517,37845
378,0.1000170037150383,37846
378,0.09260579198598862,37847
378,0.1086449846625328,37848
378,0.1134517714381218,37849
378,0.10444185882806778,37850
378,0.1078038290143013,37851
595,0.08681017905473709,59543
595,0.09136689454317093,59542
595,0.09281530231237411,59544
595,0.09706257283687592,59545
595,0.0986819863319397,59546
595,0.0979849100112915,59547
595,0.09921704977750778,59549
595,0.09258747100830078,59548
595,0.09162923693656921,59550
595,0.09109878540039062,59551
1191,0.08311575651168823,119142
1191,0.08794114738702774,119143
1191,0.08753030002117157,119144
1191,0.08563107252120972,119145
1191,0.08559980243444443,119146
1191,0.08545009046792984,119148
1191,0.08715552091598511,119147
1191,0.08760101348161697,119149
1191,0.08742184191942215,119150
1191,0.08755676448345184,119151
758,0.09839228540658951,75842
758,0.09522214531898499,75843
758,0.08597646653652191,75844
758,0.0932694524526596,75845
758,0.09527398645877838,75847
758,0.09445008635520935,75846
758,0.08875882625579834,75848
758,0.09002573788166046,75849
758,0.08774983137845993,75850
758,0.09297429025173187,75851
216,0.10634716600179672,21642
216,0.11455988883972168,21643
216,0.11715550720691681,21644
216,0.13238219916820526,21645
216,0.10964640229940414,21646
216,0.11728139221668243,21648
216,0.12617982923984528,21647
216,0.1324957013130188,21649
216,0.11728234589099884,21650
434,0.11610912531614304,43443
216,0.10168266296386719,21651
434,0.08925771713256836,43442
434,0.10682807862758636,43445
434,0.0879933089017868,43444
434,0.10014727711677551,43446
434,0.11218269914388657,43447
434,0.09812655299901962,43448
434,0.09396596252918243,43449
434,0.09340976923704147,43450
434,0.0935581624507904,43451
707,0.08851552754640579,70742
707,0.09547389298677444,70743
707,0.0948517918586731,70745
707,0.10005959123373032,70744
707,0.09542063623666763,70746
707,0.09688855707645416,70747
707,0.09482095390558243,70748
707,0.0965634286403656,70749
707,0.08812431991100311,70751
707,0.09253828972578049,70750
1037,0.08867675065994263,103742
1037,0.0936138704419136,103743
1037,0.08970315754413605,103744
1037,0.08921407163143158,103745
1037,0.08810260891914368,103746
1037,0.095237597823143,103747
1037,0.09097739309072495,103748
1037,0.08704336732625961,103749
1037,0.08891544491052628,103751
1037,0.08894781768321991,103750
1370,0.08687631040811539,137042
1370,0.08542096614837646,137043
1370,0.08650250732898712,137044
1370,0.08812211453914642,137046
1370,0.08630099147558212,137045
1370,0.08793777972459793,137047
1370,0.08524072915315628,137048
1370,0.08848119527101517,137049
1370,0.0871070846915245,137050
164,0.14316889643669128,16442
164,0.11685493588447571,16443
1370,0.08486451208591461,137051
164,0.11302540451288223,16445
164,0.12940867245197296,16444
164,0.13793276250362396,16446
164,0.1257588416337967,16448
164,0.13333992660045624,16447
164,0.1305169314146042,16449
164,0.13842837512493134,16451
164,0.1353173404932022,16450
328,0.09927761554718018,32842
328,0.10149633139371872,32843
328,0.1127718910574913,32844
328,0.11868403106927872,32845
328,0.12102189660072327,32848
328,0.102224200963974,32846
328,0.11909085512161255,32847
328,0.12939520180225372,32849
328,0.11333198845386505,32850
328,0.11805497854948044,32851
659,0.09641441702842712,65942
659,0.09870468080043793,65944
659,0.09417249262332916,65943
659,0.09180644899606705,65946
659,0.09457844495773315,65945
659,0.09133846312761307,65947
659,0.09504619985818863,65948
659,0.08711183071136475,65949
659,0.09024038910865784,65950
659,0.09459911286830902,65951
1322,0.08758585155010223,132242
1322,0.0833696499466896,132243
1322,0.087244912981987,132244
1322,0.08644746243953705,132245
1322,0.08741920441389084,132246
1322,0.08556423336267471,132247
1322,0.08594843000173569,132248
1322,0.08617506176233292,132249
1322,0.0848202183842659,132250
442,0.09733317047357559,44242
1322,0.08777131885290146,132251
442,0.09799087047576904,44243
442,0.11219619959592819,44244
442,0.09829990565776825,44245
442,0.10074815899133682,44246
442,0.09657963365316391,44247
442,0.09442931413650513,44248
442,0.1183549165725708,44250
442,0.09480800479650497,44249
442,0.10730134695768356,44251
554,0.09851851314306259,55443
554,0.09483999013900757,55442
554,0.09488701075315475,55444
554,0.09659117460250854,55446
554,0.10358644276857376,55445
554,0.08933529257774353,55447
554,0.09975901246070862,55448
554,0.10458866506814957,55449
554,0.09302040189504623,55450
554,0.08910385519266129,55451
1277,0.08751790225505829,127743
1277,0.08538132905960083,127742
1277,0.08340001851320267,127744
1277,0.0882321298122406,127745
1277,0.08358673006296158,127746
1277,0.08697453886270523,127747
1277,0.0847284272313118,127748
1277,0.08566608279943466,127749
1277,0.08586057275533676,127750
1111,0.08841661363840103,111142
1277,0.08580610901117325,127751
1111,0.09033519774675369,111143
1111,0.08800691366195679,111144
1111,0.08635076880455017,111145
1111,0.08894152194261551,111146
1111,0.09205450117588043,111148
1111,0.08887765556573868,111147
1111,0.08467824012041092,111149
1111,0.08387981355190277,111150
500,0.0968518853187561,50042
1111,0.08901816606521606,111151
500,0.09372298419475555,50043
500,0.10264591127634048,50044
500,0.09897881001234055,50045
500,0.09641467034816742,50046
500,0.09655854851007462,50047
500,0.09794502705335617,50048
500,0.10651034116744995,50049
500,0.10403665155172348,50050
500,0.1081722304224968,50051
1000,0.08780605345964432,100042
1000,0.08844539523124695,100043
1000,0.09089646488428116,100044
1000,0.08964624255895615,100045
1000,0.08920515328645706,100046
1000,0.08856160938739777,100047
1000,0.08712145686149597,100048
1000,0.09294529259204865,100049
1000,0.08854854106903076,100050
334,0.10693283379077911,33442
1000,0.0898372158408165,100051
334,0.10859481990337372,33443
334,0.10807541012763977,33444
334,0.11073272675275803,33445
334,0.11478650569915771,33446
334,0.10705024749040604,33447
334,0.11081297695636749,33449
334,0.09768697619438171,33448
334,0.09516467154026031,33450
334,0.11927103996276855,33451
615,0.0978037416934967,61542
615,0.09787486493587494,61544
615,0.09802445024251938,61543
615,0.09046606719493866,61545
615,0.0926179438829422,61546
615,0.09931793063879013,61547
615,0.102762870490551,61548
615,0.09924566745758057,61550
615,0.09427047520875931,61549
615,0.09550991654396057,61551
1233,0.08681756258010864,123342
1233,0.08629252016544342,123343
1233,0.08557191491127014,123344
1233,0.0867726057767868,123345
1233,0.08824879676103592,123346
1233,0.08661782741546631,123347
1233,0.0853232890367508,123348
1233,0.0878601223230362,123349
1233,0.08653175830841064,123350
1233,0.08401162177324295,123351
842,0.08606100082397461,84242
842,0.09127521514892578,84243
842,0.0909077376127243,84245
842,0.08985672146081924,84244
842,0.09264469891786575,84246
842,0.09228839725255966,84249
842,0.09238706529140472,84247
842,0.09410137683153152,84248
842,0.09348838031291962,84251
842,0.09644962847232819,84250
1073,0.08528370410203934,107342
1073,0.0886136069893837,107344
1073,0.08766553550958633,107343
1073,0.0886223316192627,107345
1073,0.08890130370855331,107347
1073,0.0922367125749588,107346
1073,0.0899573266506195,107348
1073,0.0886976420879364,107349
1073,0.08619622886180878,107350
1073,0.08759818226099014,107351
1018,0.08857709169387817,101842
1018,0.08585990965366364,101844
1018,0.09144431352615356,101843
1018,0.08988243341445923,101845
1018,0.08882168680429459,101846
1018,0.08987611532211304,101847
1018,0.09024342894554138,101848
1018,0.08638378232717514,101849
1018,0.08747690916061401,101850
1018,0.09057523310184479,101851
170,0.1288430243730545,17042
170,0.12214205414056778,17043
170,0.12192534655332565,17044
170,0.12883155047893524,17045
170,0.15901651978492737,17046
170,0.1328851878643036,17047
170,0.14238958060741425,17048
170,0.1244390532374382,17049
170,0.13069607317447662,17050
170,0.1416345238685608,17051
286,0.11630088835954666,28642
286,0.12085892260074615,28644
286,0.10583607107400894,28643
286,0.11829040944576263,28645
286,0.12678654491901398,28646
286,0.12914924323558807,28647
286,0.1095636785030365,28648
286,0.11213555932044983,28650
286,0.11032598465681076,28649
286,0.10602737963199615,28651
1092,0.08909159898757935,109243
1092,0.08952746540307999,109242
1092,0.08650586009025574,109244
1092,0.08796121180057526,109245
1092,0.09068917483091354,109246
1092,0.0873747393488884,109247
1092,0.08924784511327744,109248
1092,0.08554436266422272,109249
1092,0.08839794993400574,109250
1092,0.0930357575416565,109251
1150,0.087213896214962,115042
1150,0.08581442385911942,115043
1150,0.08613921701908112,115044
1150,0.08666514605283737,115045
1150,0.08765152096748352,115046
1150,0.09098722040653229,115047
1150,0.08780129253864288,115048
1150,0.08763626962900162,115049
1150,0.0903550535440445,115050
1150,0.08939148485660553,115051
405,0.10515724122524261,40542
405,0.11445096880197525,40544
405,0.09873752295970917,40543
405,0.09983504563570023,40545
405,0.10473298281431198,40546
405,0.10648582875728607,40547
405,0.09363416582345963,40548
405,0.09407287836074829,40550
405,0.1013176217675209,40549
405,0.10721355676651001,40551
231,0.11546753346920013,23142
231,0.11833661794662476,23143
231,0.13143397867679596,23145
231,0.1094316616654396,23144
231,0.11025173217058182,23146
231,0.10802823305130005,23147
231,0.1101570799946785,23148
231,0.13545873761177063,23149
231,0.11390775442123413,23150
231,0.10813657194375992,23151
871,0.09369749575853348,87143
871,0.08536870777606964,87142
871,0.09063830226659775,87144
871,0.08924826234579086,87145
871,0.08982931077480316,87146
871,0.09309045970439911,87147
871,0.08774825185537338,87148
871,0.08764474093914032,87149
871,0.09728439897298813,87150
871,0.09447638690471649,87151
813,0.09326973557472229,81342
813,0.09202596545219421,81343
813,0.08905207365751266,81344
813,0.08529752492904663,81345
813,0.09067881852388382,81346
813,0.09361347556114197,81347
813,0.08940234780311584,81348
813,0.09055580198764801,81349
813,0.08687721192836761,81350
291,0.11168085038661957,29142
813,0.09352923184633255,81351
291,0.09928064048290253,29143
291,0.1516544669866562,29145
291,0.10101724416017532,29144
291,0.10013477504253387,29147
291,0.11359914392232895,29146
291,0.0933854877948761,29148
291,0.13674941658973694,29151
291,0.10944171994924545,29150
291,0.11136175692081451,29149
466,0.10189631581306458,46642
466,0.09894412755966187,46644
466,0.10189924389123917,46643
466,0.1084597185254097,46645
466,0.10021541267633438,46646
466,0.09689374268054962,46648
466,0.09215041995048523,46647
466,0.1065167784690857,46649
466,0.10334140807390213,46651
466,0.09778295457363129,46650
933,0.08820672333240509,93342
933,0.0942424088716507,93344
933,0.09184177964925766,93343
933,0.09320513904094696,93345
933,0.08750118315219879,93346
933,0.09306763857603073,93347
933,0.08944247663021088,93348
933,0.08668553084135056,93349
933,0.09006388485431671,93350
933,0.09149551391601562,93351
175,0.1427498757839203,17542
175,0.13869260251522064,17543
175,0.13531701266765594,17544
175,0.12293356657028198,17546
175,0.1397954821586609,17545
175,0.1466769427061081,17547
175,0.13202454149723053,17548
175,0.1446530967950821,17549
175,0.14434278011322021,17550
175,0.11733740568161011,17551
584,0.107712522149086,58443
584,0.09429150819778442,58442
584,0.09551287442445755,58444
584,0.10198332369327545,58446
584,0.09515783935785294,58445
584,0.10126416385173798,58448
584,0.0852503627538681,58447
584,0.09385807812213898,58449
584,0.09141853451728821,58450
584,0.09923893213272095,58451
1346,0.08513007313013077,134642
1346,0.08729560673236847,134643
1346,0.08650615811347961,134644
1346,0.08690539747476578,134645
1346,0.0865190252661705,134646
1346,0.08606922626495361,134647
1346,0.08642866462469101,134648
1346,0.08442520350217819,134649
1346,0.08749721944332123,134650
1346,0.08745691180229187,134651
1170,0.08668524771928787,117042
1170,0.08532852679491043,117043
1170,0.08572898805141449,117044
1170,0.08506841212511063,117045
1170,0.08741243928670883,117046
1170,0.08860543370246887,117047
1170,0.08588802814483643,117048
1170,0.08760768920183182,117049
1170,0.08777232468128204,117050
352,0.1158248707652092,35242
1170,0.08702735602855682,117051
352,0.0970669835805893,35243
352,0.12127024680376053,35245
352,0.11700192838907242,35244
352,0.10134794563055038,35246
352,0.10443846881389618,35248
352,0.127607062458992,35249
352,0.10714051872491837,35247
352,0.11910596489906311,35251
352,0.10832692682743073,35250
412,0.1079224944114685,41242
412,0.11387208849191666,41243
412,0.10448487848043442,41245
412,0.09819949418306351,41244
412,0.11706139147281647,41246
412,0.11078084260225296,41247
412,0.10791411250829697,41249
412,0.10574450343847275,41248
412,0.11047866940498352,41250
412,0.11266164481639862,41251
648,0.10177984833717346,64843
648,0.09346400201320648,64842
648,0.09449290484189987,64844
648,0.09542158246040344,64845
648,0.09738600254058838,64846
648,0.08815547823905945,64847
648,0.09359405934810638,64848
648,0.09575332701206207,64849
648,0.09127787500619888,64850
648,0.09884943068027496,64851
235,0.12275119870901108,23543
235,0.09966649115085602,23542
235,0.11588085442781448,23544
235,0.1269730180501938,23545
235,0.1135537400841713,23546
235,0.1293276846408844,23547
235,0.1056058257818222,23548
235,0.10394565761089325,23549
235,0.1102185994386673,23550
235,0.10670583695173264,23551
1299,0.0871625691652298,129943
1299,0.08520696312189102,129942
1299,0.08552517741918564,129944
1299,0.08517400175333023,129945
1299,0.08700284361839294,129946
1299,0.08634655922651291,129947
1299,0.08805222809314728,129948
1299,0.08733276277780533,129949
1299,0.08589310944080353,129950
1299,0.08814211934804916,129951
886,0.0959831103682518,88642
886,0.09012164920568466,88643
886,0.08844224363565445,88644
886,0.0934891551733017,88645
886,0.09141715615987778,88647
886,0.09009421616792679,88648
886,0.0886162742972374,88646
886,0.09259820729494095,88649
886,0.09607874602079391,88650
886,0.0841798260807991,88651
827,0.09202487766742706,82742
827,0.09014473855495453,82743
827,0.08625210076570511,82744
827,0.0894550308585167,82745
827,0.0901934802532196,82746
827,0.08943427354097366,82747
827,0.08515210449695587,82748
827,0.09181369096040726,82749
827,0.09303513169288635,82750
474,0.1105361208319664,47442
827,0.0959804579615593,82751
474,0.08900704979896545,47443
474,0.09315530210733414,47444
474,0.09912179410457611,47445
474,0.10507306456565857,47446
474,0.0914929211139679,47447
474,0.1020522266626358,47448
474,0.09324565529823303,47449
474,0.10270672291517258,47451
474,0.09526313096284866,47450
949,0.0902208611369133,94942
949,0.09002756327390671,94943
949,0.08834134787321091,94944
949,0.09141184389591217,94945
949,0.09018433094024658,94946
949,0.09443707764148712,94947
949,0.08945464342832565,94948
949,0.0905035138130188,94949
949,0.08609242737293243,94950
949,0.09246009588241577,94951
772,0.0932212695479393,77242
772,0.09133930504322052,77243
772,0.09413155913352966,77244
772,0.09142877161502838,77245
772,0.09548206627368927,77246
772,0.09664574265480042,77247
772,0.08935275673866272,77249
772,0.09163764864206314,77248
178,0.11082107573747635,17842
772,0.09730934351682663,77251
772,0.09166150540113449,77250
178,0.1387508511543274,17844
178,0.12295377254486084,17843
178,0.12063639611005783,17845
178,0.1408364176750183,17847
178,0.12461717426776886,17846
178,0.1403817981481552,17849
178,0.11561895161867142,17848
178,0.1487102061510086,17850
178,0.1204204112291336,17851
1131,0.08674057573080063,113142
1131,0.08738311380147934,113143
1131,0.08612974733114243,113144
1131,0.08844031393527985,113145
1131,0.08855195343494415,113146
1131,0.08903378993272781,113147
1131,0.0896669402718544,113148
1131,0.08744993060827255,113149
1131,0.08638957887887955,113150
1131,0.08729946613311768,113151
1255,0.08623015135526657,125542
1255,0.0859050527215004,125543
1255,0.0869593545794487,125544
1255,0.08785830438137054,125545
1255,0.08626271784305573,125546
1255,0.08663580566644669,125547
1255,0.08653964847326279,125548
1255,0.08790634572505951,125549
1255,0.08581682294607162,125550
1255,0.08472470939159393,125551
358,0.10529819875955582,35842
358,0.1204923540353775,35843
358,0.0924888476729393,35844
358,0.10952011495828629,35845
358,0.10486632585525513,35846
358,0.09329961240291595,35847
358,0.10643551498651505,35848
358,0.10307756066322327,35849
358,0.10581987351179123,35850
358,0.10226075351238251,35851
719,0.09228099137544632,71942
719,0.09030110388994217,71943
719,0.08867261558771133,71944
719,0.09306088089942932,71945
719,0.09704478830099106,71947
719,0.0957992821931839,71946
719,0.09367453306913376,71948
719,0.09581015259027481,71949
719,0.09022314846515656,71950
719,0.09081258624792099,71951
545,0.0950731709599495,54542
545,0.09385823458433151,54543
545,0.09652364253997803,54544
545,0.11051810532808304,54545
545,0.09867134690284729,54547
545,0.09423099458217621,54546
545,0.09560012817382812,54548
545,0.09648533910512924,54549
545,0.08850017935037613,54550
545,0.09049947559833527,54551
1212,0.0878351479768753,121242
1212,0.0897962749004364,121243
1212,0.08574648946523666,121244
1212,0.08617538213729858,121245
1212,0.0902787446975708,121246
1212,0.08440329879522324,121247
1212,0.08710692077875137,121248
1212,0.08925806730985641,121249
1212,0.08803880214691162,121250
182,0.15145675837993622,18242
1212,0.08568954467773438,121251
182,0.1384318768978119,18243
182,0.12184476852416992,18244
182,0.10728353261947632,18245
182,0.12911443412303925,18246
182,0.12427063286304474,18247
182,0.12747064232826233,18248
182,0.1280870884656906,18249
182,0.11947815120220184,18250
182,0.11178779602050781,18251
671,0.09172488003969193,67142
671,0.09898106753826141,67143
671,0.0930836871266365,67145
671,0.09142907708883286,67144
671,0.09243535250425339,67146
671,0.10380655527114868,67148
671,0.09362176805734634,67147
671,0.08920656144618988,67149
671,0.09299309551715851,67150
671,0.09247542917728424,67151
427,0.09741408377885818,42742
427,0.10432768613100052,42743
427,0.09947188198566437,42744
427,0.1034214198589325,42745
427,0.10426250845193863,42746
427,0.10310239344835281,42747
427,0.0915665328502655,42748
427,0.10349056124687195,42749
427,0.09771767258644104,42751
427,0.11054106801748276,42750
856,0.08931107074022293,85644
856,0.09015099704265594,85643
856,0.0909312516450882,85642
856,0.08960415422916412,85645
856,0.10155396908521652,85646
856,0.10125352442264557,85647
856,0.08970573544502258,85648
856,0.09242433309555054,85649
856,0.09161905944347382,85650
918,0.0913967415690422,91842
856,0.0896310955286026,85651
918,0.08858169615268707,91843
918,0.08890167623758316,91844
918,0.089446060359478,91845
918,0.08903858065605164,91846
918,0.08487449586391449,91847
918,0.09019862115383148,91848
918,0.0897957906126976,91849
918,0.09027192741632462,91851
918,0.09135866910219193,91850
244,0.12151723355054855,24442
244,0.12485410273075104,24445
244,0.1312107890844345,24443
244,0.11536905169487,24444
244,0.12621331214904785,24446
244,0.12271548062562943,24448
244,0.13623596727848053,24447
244,0.11192510277032852,24449
244,0.12402346730232239,24451
244,0.09245731681585312,24450
491,0.0976075530052185,49142
491,0.1059320718050003,49143
491,0.1092052012681961,49144
491,0.08985774219036102,49145
491,0.09807026386260986,49146
491,0.1154235377907753,49147
491,0.10979583859443665,49148
491,0.1132582500576973,49149
491,0.09958121180534363,49150
491,0.09867210686206818,49151
983,0.08733996003866196,98342
983,0.08832795172929764,98343
983,0.08782526850700378,98344
983,0.08902451395988464,98345
983,0.08806723356246948,98346
983,0.08632636070251465,98347
983,0.08952383697032928,98348
983,0.09011014550924301,98349
800,0.10473401099443436,80042
983,0.08715161681175232,98350
983,0.08939861506223679,98351
800,0.09278466552495956,80044
800,0.0921631008386612,80045
800,0.08952998369932175,80043
800,0.08931922167539597,80046
800,0.09522730112075806,80047
800,0.09065507352352142,80048
800,0.10124135762453079,80051
800,0.09154089540243149,80049
800,0.09267968684434891,80050
371,0.09811557829380035,37142
371,0.10195650905370712,37143
371,0.09912767261266708,37144
371,0.09886302053928375,37145
371,0.09851787984371185,37146
371,0.11026915162801743,37147
371,0.12000229209661484,37150
371,0.09769466519355774,37148
371,0.09508353471755981,37149
371,0.09655588120222092,37151
1055,0.09279172122478485,105542
1055,0.08920197188854218,105543
1055,0.08585474640130997,105544
1055,0.08644811064004898,105545
1055,0.0878332331776619,105546
1055,0.08302315324544907,105547
1055,0.08829998970031738,105548
1055,0.0832943469285965,105549
1055,0.09200237691402435,105550
1055,0.08633244037628174,105551
745,0.09658721089363098,74542
745,0.09013236314058304,74545
745,0.0938122346997261,74544
745,0.09359341859817505,74543
745,0.08856294304132462,74548
745,0.09427420049905777,74547
745,0.08734174817800522,74546
745,0.08714846521615982,74549
745,0.08736362308263779,74550
745,0.09136099368333817,74551
312,0.10212109982967377,31242
312,0.12653999030590057,31244
312,0.10334090888500214,31243
312,0.1229037344455719,31245
312,0.11772029846906662,31246
312,0.0943731889128685,31247
312,0.10350053757429123,31248
312,0.10239163041114807,31249
312,0.10712400078773499,31250
312,0.10765828937292099,31251
625,0.09633177518844604,62542
625,0.09377506375312805,62543
625,0.08726991713047028,62544
625,0.09437856823205948,62545
625,0.09538038820028305,62546
625,0.09199971705675125,62547
625,0.10229528695344925,62548
625,0.09266727417707443,62549
625,0.09510877728462219,62550
625,0.0918799489736557,62551
564,0.08924787491559982,56442
564,0.09628839790821075,56443
564,0.09439443051815033,56444
564,0.09038151055574417,56445
564,0.10079343616962433,56447
564,0.09821150451898575,56446
564,0.09497258812189102,56448
564,0.09830309450626373,56449
564,0.10218179225921631,56450
188,0.13175822794437408,18842
188,0.11899436265230179,18843
564,0.0918741375207901,56451
188,0.1182565987110138,18844
188,0.12335970997810364,18845
188,0.11326408386230469,18846
188,0.1145789846777916,18847
188,0.11367416381835938,18849
188,0.11883971095085144,18848
188,0.12869013845920563,18850
188,0.11351805925369263,18851
695,0.08683527261018753,69542
695,0.08984097093343735,69544
695,0.10037683695554733,69545
695,0.08831894397735596,69543
695,0.09375886619091034,69547
695,0.0937129408121109,69546
695,0.09508451074361801,69548
695,0.10059228539466858,69550
695,0.09505002200603485,69549
695,0.09061197191476822,69551
253,0.12147374451160431,25342
253,0.11046373099088669,25343
253,0.1042201891541481,25344
253,0.13503926992416382,25346
253,0.10040182620286942,25345
253,0.09560821950435638,25347
253,0.1116814985871315,25348
253,0.12341848015785217,25349
253,0.0989399403333664,25350
253,0.10203729569911957,25351
508,0.09219051897525787,50842
508,0.10055143386125565,50843
508,0.1056620180606842,50844
508,0.11518923938274384,50845
508,0.09788378328084946,50846
508,0.0950537919998169,50847
508,0.10201900452375412,50848
508,0.1006564348936081,50849
508,0.11421628296375275,50850
191,0.1451490819454193,19143
508,0.10297387838363647,50851
191,0.10627962648868561,19142
191,0.15794210135936737,19145
191,0.12841883301734924,19144
191,0.15094339847564697,19147
191,0.1291518211364746,19146
191,0.1418861448764801,19148
191,0.13745245337486267,19150
191,0.13773488998413086,19149
191,0.12853124737739563,19151
384,0.11165798455476761,38443
384,0.10262750089168549,38442
384,0.1005629375576973,38445
384,0.10663795471191406,38444
384,0.11008474975824356,38446
384,0.12428504973649979,38447
384,0.10590037703514099,38448
384,0.10667774826288223,38449
384,0.11652204394340515,38450
384,0.09781374782323837,38451
323,0.11102917045354843,32342
323,0.1059185341000557,32343
323,0.12608763575553894,32344
323,0.10620119422674179,32345
323,0.09374242275953293,32346
323,0.101762555539608,32347
323,0.10476375371217728,32348
323,0.10828984528779984,32349
323,0.12182989716529846,32351
323,0.09775689989328384,32350
259,0.1105012446641922,25942
259,0.14419198036193848,25944
259,0.11789078265428543,25943
259,0.11701324582099915,25946
259,0.1093965396285057,25945
259,0.10767718404531479,25947
259,0.1140403002500534,25948
259,0.10050401836633682,25949
196,0.14063166081905365,19642
259,0.10123466700315475,25950
259,0.1088123619556427,25951
196,0.14090989530086517,19644
196,0.1357252299785614,19643
196,0.12707003951072693,19645
196,0.10914702713489532,19646
196,0.13247202336788177,19647
196,0.12218302488327026,19648
196,0.1296963095664978,19649
196,0.1216849833726883,19650
459,0.11921077966690063,45942
196,0.10645783692598343,19651
459,0.10004168748855591,45943
459,0.09921686351299286,45945
459,0.09522548317909241,45944
459,0.09280602633953094,45946
459,0.11619029194116592,45948
459,0.09096728265285492,45947
459,0.09399724751710892,45949
459,0.09801941365003586,45950
459,0.09234458208084106,45951
526,0.09658686816692352,52642
526,0.09696687757968903,52643
526,0.09421063214540482,52644
526,0.0960288792848587,52645
526,0.09820453822612762,52646
526,0.09275650233030319,52647
526,0.09519525617361069,52649
526,0.10682697594165802,52650
526,0.09264497458934784,52648
398,0.1168733462691307,39842
526,0.09705641865730286,52651
398,0.09541662037372589,39843
398,0.10415999591350555,39844
398,0.09761273860931396,39845
398,0.09444479644298553,39846
398,0.13504427671432495,39848
398,0.10321541875600815,39847
398,0.11281527578830719,39850
398,0.09327100217342377,39849
398,0.10235095769166946,39851
605,0.08410383760929108,60542
605,0.09722934663295746,60543
605,0.09869754314422607,60544
605,0.09125703573226929,60545
605,0.09154726564884186,60546
605,0.10381355881690979,60547
605,0.10312344133853912,60548
605,0.09724161028862,60549
605,0.10385746508836746,60550
202,0.15703003108501434,20242
605,0.09646769613027573,60551
202,0.1307501345872879,20243
202,0.12428515404462814,20244
202,0.12285596877336502,20245
202,0.12515351176261902,20246
202,0.09818888455629349,20248
202,0.15392355620861053,20247
202,0.13310304284095764,20251
202,0.10721605271100998,20249
202,0.12145292013883591,20250
271,0.1443806290626526,27144
271,0.1312274932861328,27143
271,0.10373680293560028,27142
271,0.09665586054325104,27145
271,0.12095910310745239,27146
271,0.10696450620889664,27147
271,0.10723178088665009,27149
271,0.10884371399879456,27148
271,0.11577584594488144,27150
205,0.1286294013261795,20542
271,0.1129150390625,27151
205,0.11372043937444687,20544
205,0.11300566792488098,20543
205,0.12686015665531158,20545
205,0.1319681853055954,20548
