size,test_mse,seeds50,0.17842181026935577,5043
115,0.12957224249839783,11542
115,0.07276823371648788,11543
115,0.10909755527973175,11544
115,0.2029293328523636,11545
119,0.2345145046710968,11943
115,0.175371453166008,11546
119,0.07481199502944946,11942
119,0.08767551183700562,11944
119,0.21631719172000885,11945
123,0.17880278825759888,12342
119,0.13702745735645294,11946
123,0.11721730977296829,12343
123,0.11665111035108566,12345
123,0.10222668200731277,12344
123,0.11278387159109116,12346
128,0.08759278059005737,12842
128,0.08290132135152817,12843
128,0.09377671778202057,12844
128,0.15291990339756012,12845
128,0.13580919802188873,12846
132,0.15891383588314056,13242
132,0.13604792952537537,13243
132,0.11661969125270844,13244
132,0.12399417906999588,13245
132,0.1561482846736908,13246
137,0.1261964589357376,13742
137,0.11818154901266098,13743
137,0.16042669117450714,13744
137,0.16771140694618225,13746
142,0.11654285341501236,14242
137,0.12276466190814972,13745
142,0.08147656917572021,14243
142,0.12520872056484222,14244
142,0.09672568738460541,14245
142,0.14719250798225403,14246
147,0.12544462084770203,14742
147,0.0902075543999672,14743
147,0.09665139019489288,14744
147,0.12701919674873352,14745
152,0.17377866804599762,15242
147,0.09680072218179703,14746
152,0.11409763991832733,15244
152,0.0955316498875618,15243
152,0.10265064239501953,15245
158,0.15571525692939758,15842
152,0.11678936332464218,15246
158,0.10190736502408981,15843
158,0.2026972472667694,15844
158,0.14238543808460236,15845
163,0.1122322827577591,16342
158,0.08101315051317215,15846
163,0.07913365215063095,16343
163,0.09817363321781158,16344
163,0.09236332774162292,16345
163,0.13403122127056122,16346
169,0.12435922026634216,16942
169,0.11070800572633743,16943
169,0.08880458027124405,16944
169,0.1895209401845932,16946
169,0.152662992477417,16945
175,0.10373546183109283,17544
175,0.11085513979196548,17542
175,0.08431274443864822,17543
175,0.14653828740119934,17545
175,0.15433700382709503,17546
182,0.09603624045848846,18242
182,0.08152655512094498,18243
182,0.1545238196849823,18245
182,0.07296881824731827,18244
182,0.11812425404787064,18246
188,0.14404912292957306,18842
188,0.160334512591362,18843
188,0.14790694415569305,18844
188,0.11714528501033783,18845
188,0.1404055505990982,18846
195,0.1387404352426529,19542
195,0.1388659030199051,19544
195,0.11342742294073105,19545
195,0.11167629808187485,19543
195,0.11518050730228424,19546
202,0.1517578661441803,20242
202,0.12691882252693176,20243
202,0.19633527100086212,20244
202,0.12993201613426208,20245
202,0.11073481291532516,20246
209,0.15576575696468353,20942
209,0.11626185476779938,20944
209,0.13575391471385956,20943
209,0.1014653742313385,20945
216,0.11600648611783981,21642
209,0.07261750847101212,20946
216,0.11305946111679077,21643
216,0.11014343053102493,21644
216,0.12356927245855331,21645
216,0.13704779744148254,21646
224,0.13962742686271667,22442
224,0.11724289506673813,22443
224,0.11669903248548508,22444
224,0.1340750902891159,22445
232,0.10909200459718704,23242
224,0.12529301643371582,22446
232,0.13961365818977356,23243
232,0.11437903344631195,23245
232,0.09915591776371002,23244
240,0.18434062600135803,24042
232,0.07451705634593964,23246
240,0.11002858728170395,24043
240,0.11257980018854141,24045
240,0.06819063425064087,24044
240,0.10140777379274368,24046
249,0.14744053781032562,24943
249,0.10575631260871887,24942
249,0.0997227281332016,24944
249,0.12613534927368164,24945
249,0.09121634066104889,24946
258,0.08875135332345963,25842
258,0.12377067655324936,25843
258,0.14332374930381775,25845
258,0.07370547205209732,25844
258,0.1283944547176361,25846
267,0.09433983266353607,26742
267,0.11623632907867432,26744
267,0.11285492032766342,26743
267,0.1286073625087738,26745
276,0.19354303181171417,27642
267,0.11114683002233505,26746
276,0.12314927577972412,27643
276,0.08181316405534744,27644
276,0.12123684585094452,27645
276,0.17013958096504211,27646
286,0.14125649631023407,28642
286,0.11249923706054688,28643
286,0.0977138876914978,28644
286,0.10587338358163834,28645
286,0.11204072088003159,28646
296,0.10342630743980408,29642
296,0.10121337324380875,29644
296,0.08684942126274109,29643
296,0.11513363569974899,29645
307,0.10166645795106888,30742
296,0.12388301640748978,29646
307,0.11740314215421677,30743
307,0.07425318658351898,30744
307,0.13789759576320648,30746
307,0.08039319515228271,30745
318,0.12014308571815491,31842
318,0.07853836566209793,31843
318,0.09122201800346375,31844
318,0.1297679841518402,31846
318,0.14416734874248505,31845
329,0.10681205242872238,32942
329,0.08053739368915558,32943
329,0.109281025826931,32945
329,0.09028346091508865,32944
329,0.12470868974924088,32946
341,0.10555295646190643,34142
341,0.10570453107357025,34143
341,0.10415645688772202,34144
341,0.09964171797037125,34146
341,0.1343468278646469,34145
353,0.10814020037651062,35342
353,0.12108459323644638,35344
353,0.1176605075597763,35345
353,0.1168522983789444,35343
366,0.1231657937169075,36643
353,0.0767197534441948,35346
366,0.09994293004274368,36642
366,0.09327272325754166,36644
366,0.09417756646871567,36645
366,0.09871608763933182,36646
379,0.0797293558716774,37942
379,0.11698287725448608,37944
379,0.08408304303884506,37943
379,0.0798407718539238,37945
392,0.11526094377040863,39242
379,0.09306567907333374,37946
392,0.11705674231052399,39243
392,0.11802110075950623,39244
392,0.08687790483236313,39245
392,0.11287084221839905,39246
406,0.07968328893184662,40642
406,0.09349269419908524,40643
406,0.09657911211252213,40644
406,0.1443835198879242,40645
406,0.11114213615655899,40646
421,0.07221303880214691,42142
421,0.12077435851097107,42143
421,0.08069628477096558,42144
421,0.12627838551998138,42145
421,0.10309675335884094,42146
436,0.10628578066825867,43642
436,0.08439967781305313,43643
436,0.11499273031949997,43645
436,0.12063024193048477,43644
451,0.10110726952552795,45143
436,0.08687438815832138,43646
451,0.1036975085735321,45142
