Lch,Wch,Tch,Tox1,Tox2,Ion_N,Ioff_N,Vth_N,SS_N,Ion_P,Ioff_P,Vth_P,SS_P
25.203821728801167,36.007568229398615,4.714033545225083,0.26989142281553863,1.6519505633129852,4.305444599594921e-05,2.7793364831829592e-11,0.24326030910015106,67.09745025634766,2.5075438315980136e-05,1.2880080682564632e-11,-0.2542310655117035,66.46661376953125
19.001588188923407,36.83200064939258,5.205981903873502,0.29700720108040707,1.6586450037487401,4.7539844672428444e-05,5.727927507304109e-11,0.2308979630470276,60.57405090332031,2.7920850698137656e-05,2.7459888529701715e-11,-0.24585051834583282,68.02523803710938
19.149885965864424,67.19173661140908,7.466505212129525,0.32648581357429673,1.7005771562226277,9.371121996082366e-05,2.7153421178205406e-10,0.18344025313854218,68.62263488769531,6.060533632989973e-05,1.6377288414304303e-10,-0.19849584996700287,66.14228057861328
28.441872534745023,42.47955797640114,6.9745724017620265,0.20562233980404743,1.9649913871327045,5.965728996670805e-05,5.0128498574331104e-11,0.23250357806682587,62.231876373291016,3.60875237674918e-05,2.4121182481962045e-11,-0.2465912103652954,67.9288558959961
32.58156240073623,56.121886246974114,5.968646574471618,0.3647294963692136,1.5071118329369932,7.182233093772084e-05,4.530071456843032e-11,0.23527511954307556,63.679443359375,4.265961251803674e-05,2.063342725844297e-11,-0.2479456663131714,67.40898895263672
33.56741647847339,50.95610229232913,6.166469476947059,0.2022703550261826,1.8500793030570202,7.136873318813741e-05,3.977256718412647e-11,0.23774215579032898,66.55912780761719,4.227602039463818e-05,1.815798032767102e-11,-0.24873527884483337,67.37177276611328
28.55864142850251,31.412878447667826,6.132104865226548,0.36611386388954625,1.627089609195405,3.999172986368649e-05,2.9366720860624085e-11,0.24400877952575684,68.15560150146484,2.434255657135509e-05,1.3906292783971708e-11,-0.2546413242816925,67.18303680419922
31.139407822629522,74.36145945304806,4.923448108092659,0.38753618410919266,1.513862687411732,8.413069735979661e-05,5.634636854323638e-11,0.22488851845264435,54.181861877441406,4.8435074859298766e-05,2.378769230204636e-11,-0.24598658084869385,66.92606353759766
30.51988601340439,55.708931598877946,5.9784802558721575,0.3584950673296994,1.6704308895675166,6.970901449676603e-05,5.1819451507562064e-11,0.2302212119102478,59.26811218261719,4.138816075283103e-05,2.376367505552146e-11,-0.24660083651542664,67.51194763183594
25.719021485501617,24.62352790452027,5.2340766375847,0.2989445740778712,1.7307364956137792,3.146677772747353e-05,2.120847594766495e-11,0.2476223111152649,66.9107894897461,1.8311697203898802e-05,1.008042867928216e-11,-0.2613179385662079,66.39995574951172
